estimator_global_position.lat,estimator_global_position.lon,home_position.lat,home_position.lon,radio_status.rxerrors,radio_status.fix,radio_status.rssi,radio_status.noise,radio_status.remote_noise,sensor_gps.lat,sensor_gps.lon,vehicle_global_position.lat,vehicle_global_position.lon,vehicle_gps_position.lat,vehicle_gps_position.lon
47.32425420748343,38.775636960195634,47.32425420279096,38.775636954127094,24,0,92,75,40,473242543,387756369,47.32425420748343,38.775636960195634,473242543,387756369
47.32425420762387,38.77563696005645,47.32425427858128,38.775637099077784,25,0,97,68,44,473242543,387756370,47.32425420762387,38.77563696005645,473242543,387756370
47.324254252591516,38.77563704489584,47.32425427858128,38.775637099077784,26,0,99,64,44,473242544,387756370,47.324254211341824,38.775636975532265,473242543,387756369
47.32425428882924,38.77563709247467,47.32425427858128,38.775637099077784,27,0,96,64,44,473242544,387756369,47.324254226870295,38.775636997916436,473242544,387756370
47.32425443400438,38.77563623524784,,,27,0,96,68,41,473242546,387756362,47.3242542297531,38.77563699777409,473242544,387756370
47.3242557510181,38.77563403661358,,,27,0,105,70,47,473242561,387756342,47.324254233577726,38.77563700822995,473242544,387756369
47.324256606016256,38.77563213138367,,,27,0,115,71,39,473242569,387756322,47.324254252591516,38.77563704489584,473242545,387756368
47.32425647191253,38.775632339374695,,,27,0,116,68,45,473242571,387756327,47.32425427419703,38.77563707312239,473242546,387756362
47.32425636819055,38.77563016402332,,,27,0,107,66,47,473242566,387756314,47.324254281963675,38.77563709106548,473242554,387756351
47.3242560158749,38.77561841563375,,,28,0,107,67,47,473242564,387756199,47.32425427939927,38.775637098647586,473242561,387756342
47.32425621246861,38.7756040422878,,,28,0,118,75,40,473242565,387756064,47.32425428496227,38.775637095313606,473242567,387756330
47.324258393361674,38.775587252396626,,,28,0,117,61,39,473242581,387755897,47.32425428882924,38.77563709247467,473242569,387756322
47.32426451584823,38.77556929163701,,,28,0,114,65,39,473242639,387755723,47.32425429876148,38.77563706469414,473242573,387756320
47.32427210426847,38.77554389987801,,,28,0,112,69,34,473242714,387755492,47.32425435330652,38.77563695272427,473242571,387756327
47.32428027765326,38.77550707415782,,,29,0,102,67,38,473242791,387755131,47.32425440791858,38.77563675991012,473242567,387756328
47.32428769961255,38.77546974254234,,,29,0,98,76,35,473242870,387754761,47.3242544076179,38.77563651997896,473242566,387756314
47.32429378930506,38.77543107354468,,,29,0,95,67,36,473242933,387754389,47.32425443400438,38.77563623524784,473242566,387756277
47.32429795598786,38.7753887199569,,,29,0,89,70,49,473242976,387753973,47.32425463412008,38.7756358041221,473242564,387756199
47.32430217808,38.77534761013422,,,32,0,89,67,49,473243021,387753565,47.324254967441085,38.77563535646885,473242560,387756146
47.32430328015684,38.775314033102624,,,32,0,90,69,49,473243065,387752945,47.324255270780974,38.7756349886097,473242565,387756064
47.32430284353564,38.77528074030959,,,32,0,86,77,49,473243117,387752355,47.32425550294903,38.775634568425374,473242572,387755967
47.324301356937184,38.77525310418782,,,32,0,85,74,31,473243171,387751778,47.3242557510181,38.77563403661358,473242581,387755897
47.324299236565444,38.775228309385525,,,32,0,85,62,39,473243228,387751011,47.32425597762531,38.775633511912574,473242611,387755793
47.324296473250726,38.775207859548864,,,32,0,82,61,45,473243274,387750307,47.32425616351243,38.775633060824056,473242639,387755723
47.32429136710447,38.77518937249434,,,34,0,79,62,45,473243321,387749603,47.324256375895864,38.775632737477785,473242669,387755646
47.32428521135803,38.77517487717227,,,34,0,80,64,42,473243367,387748899,47.324256509431926,38.77563242261669,473242714,387755492
47.32427972783403,38.77516174226435,,,35,0,80,59,42,473243414,387748195,47.324256606016256,38.77563213138367,473242760,387755287
47.32427855768422,38.77514867448103,,,37,0,83,54,30,473243460,387747491,47.32425675617054,38.775632051375275,473242791,387755131
,,,,37,0,79,67,47,473243506,387746788,47.32425683971143,38.77563213014138,473242841,387754904
,,,,38,0,74,49,51,473243553,387746084,47.32425679029253,38.77563217824765,473242870,387754761
,,,,40,0,73,53,51,473243599,387745380,47.32425664584384,38.77563218113243,473242910,387754551
,,,,43,0,73,53,51,473243645,387744676,47.32425647191253,38.775632339374695,473242933,387754389
,,,,44,0,74,50,34,473243692,387743972,47.32425626605376,38.77563259279595,473242950,387754222
,,,,44,0,75,56,33,473243692,387743972,47.32425612713588,38.775632738487566,473242976,387753973
,,,,45,0,72,55,35,473243692,387743972,47.32425615462819,38.77563258918596,473243002,387753726
,,,,45,0,76,54,30,473243692,387743972,47.32425626018423,38.775631807582556,473243021,387753565
,,,,,,,,,,,47.32425636819055,38.77563016402332,473243047,387753219
,,,,,,,,,,,47.32425642259152,38.77562822917725,473243065,387752945
,,,,,,,,,,,47.32425642154959,38.77562605524298,473243095,387752586
,,,,,,,,,,,47.324256347006674,38.77562370785867,473243117,387752355
,,,,,,,,,,,47.32425621303648,38.775621175099005,473243149,387752009
,,,,,,,,,,,47.3242560158749,38.77561841563375,473243171,387751778
,,,,,,,,,,,47.324255838100136,38.77561568567478,473243204,387751432
,,,,,,,,,,,47.324255773757784,38.77561286764764,473243228,387751011
,,,,,,,,,,,47.324255841476756,38.7756099723383,473243256,387750589
,,,,,,,,,,,47.32425599430821,38.775607038295135,473243274,387750307
,,,,,,,,,,,47.32425621246861,38.7756040422878,473243302,387749885
,,,,,,,,,,,47.32425644533725,38.77560089081065,473243321,387749603
,,,,,,,,,,,47.32425673882195,38.775597630136076,473243349,387749181
,,,,,,,,,,,47.32425710078748,38.77559424987938,473243367,387748899
,,,,,,,,,,,47.32425764281589,38.77559077948011,473243395,387748477
,,,,,,,,,,,47.324258393361674,38.775587252396626,473243414,387748195
,,,,,,,,,,,47.324259310000684,38.77558370735561,473243441,387747773
,,,,,,,,,,,47.32426042897445,38.775580162209934,473243460,387747491
,,,,,,,,,,,47.32426169561137,38.775576568053815,473243488,387747069
,,,,,,,,,,,47.32426307825848,38.77557295487096,473243506,387746788
,,,,,,,,,,,47.32426451584823,38.77556929163701,473243534,387746365
,,,,,,,,,,,47.32426594464135,38.77556538866304,473243553,387746084
,,,,,,,,,,,47.32426739944152,38.77556091002345,473243581,387745661
,,,,,,,,,,,47.324268930288724,38.77555571261628,473243599,387745380
,,,,,,,,,,,47.324270502330975,38.77555006994822,473243627,387744957
,,,,,,,,,,,47.32427210426847,38.77554389987801,473243645,387744676
