estimator_global_position.lat,estimator_global_position.lon,home_position.lat,home_position.lon,radio_status.rxerrors,radio_status.fix,radio_status.rssi,radio_status.noise,radio_status.remote_noise,sensor_gps.lat,sensor_gps.lon,vehicle_global_position.lat,vehicle_global_position.lon,vehicle_gps_position.lat,vehicle_gps_position.lon
47.32424400698681,38.77561629867129,47.32424397147728,38.77561628249325,0,0,110,42,52,473242444,387756164,47.32424400698681,38.77561629867129,473242444,387756164
47.32424400904814,38.77561629899393,47.32424416655202,38.77561632018405,0,0,112,44,51,473242444,387756164,47.32424400904814,38.77561629899393,473242444,387756164
47.32424413788179,38.77561630317252,47.32424416655202,38.77561632018405,0,0,111,43,54,473242445,387756164,47.324244039515975,38.775616308274685,473242444,387756164
47.32424418549156,38.775616333932774,47.324257575006335,38.775585353489895,0,0,113,46,49,473242444,387756166,47.32424407315849,38.77561628450189,473242445,387756164
47.32424454343503,38.77561513405589,,,0,0,121,49,48,473242445,387756159,47.32424410175153,38.7756162883499,473242444,387756165
47.32424616922221,38.775612437939465,,,0,0,126,50,57,473242462,387756129,47.32424411827461,38.775616295593565,473242444,387756166
47.32424713133488,38.775611894433695,,,0,0,130,48,50,473242471,387756123,47.32424413788179,38.77561630317252,473242444,387756164
47.32424662342829,38.775612716289764,,,0,0,128,48,47,473242470,387756132,47.32424414424241,38.7756163180236,473242445,387756159
47.32424678680211,38.775616714749134,,,0,0,138,52,54,473242466,387756153,47.32424417443846,38.775616322866426,473242454,387756141
47.324250901997495,38.77562313518252,,,0,0,133,50,50,473242508,387756234,47.32424416655202,38.77561632018405,473242462,387756129
47.324255789507035,38.77561919056662,,,0,0,128,46,47,473242550,387756197,47.324244173661214,38.77561632085623,473242468,387756121
47.32425989867878,38.775607940721066,,,0,0,130,45,52,473242590,387756093,47.32424418549156,38.775616333932774,473242471,387756123
47.32426350035537,38.77559443362568,,,0,0,129,42,53,473242627,387755967,47.324244171064116,38.775616351689216,473242472,387756128
47.32426807475573,38.77557870858023,,,0,0,128,40,49,473242674,387755821,47.32424416542019,38.77561624734102,473242470,387756132
47.324270759269325,38.775560126460796,,,0,0,117,40,54,473242706,387755647,47.32424421922096,38.77561604856749,473242465,387756140
47.32427119406242,38.77553648189296,,,0,0,109,45,43,473242628,387755352,47.3242443679714,38.775615687903006,473242466,387756153
47.324268181580166,38.77550900005037,,,1,0,102,49,61,473242492,387755025,47.32424454343503,38.77561513405589,473242488,387756212
47.324267565327446,38.77548229138563,,,1,0,100,41,51,473242358,387754700,47.32424481749685,38.77561455695635,473242508,387756234
47.32426892607445,38.77545480568332,,,1,0,95,51,58,473242108,387754200,47.32424509990557,38.77561398880381,473242533,387756221
47.32427333501736,38.77542719016579,,,1,0,95,42,54,473241960,387753872,47.32424541064266,38.77561342571553,473242550,387756197
47.32427905116167,38.775401609873605,,,1,0,91,44,53,473241737,387753380,47.32424581416408,38.77561292648056,473242573,387756140
47.324286082182255,38.77537675492351,,,1,0,95,43,54,473241551,387752970,47.32424616922221,38.775612437939465,473242590,387756093
47.32429314506346,38.77535372998815,,,1,0,91,45,47,473241366,387752561,47.324246523433985,38.77561206652498,473242616,387756016
47.32429922286213,38.77533451206867,,,1,0,95,44,52,473241217,387752233,47.32424664798212,38.77561181660855,473242627,387755967
47.3243819264561,38.77488814569191,,,1,0,95,48,47,473241032,387751823,47.32424677303069,38.77561165959756,473242652,387755885
47.3243817644421,38.774887816116326,,,1,0,97,43,43,473240846,387751413,47.3242470157853,38.77561167574402,473242674,387755821
47.32436474315298,38.774866150461044,,,1,0,100,45,52,473240623,387750921,47.32424713133488,38.775611894433695,473242697,387755716
47.32435752562799,38.77485026898944,,,1,0,93,44,46,473240475,387750594,47.32424706406733,38.7756120118181,473242706,387755647
47.324362031134285,38.77482885796886,,,1,0,92,52,44,473240289,387750184,47.32424703807385,38.775612138233356,473242678,387755479
47.32437123474508,38.77481020966858,,,1,0,93,42,53,473240252,387750102,47.32424699989584,38.77561229133469,473242628,387755352
47.32437545520267,38.7747964217478,,,1,0,89,47,54,473240252,387750102,47.3242467518919,38.77561248816362,473242545,387755155
47.324372180093434,38.77478335797917,,,1,0,92,50,49,473240252,387750102,47.32424662342829,38.775612716289764,473242492,387755025
47.32436165634758,38.774771171664405,,,1,0,85,40,36,473240252,387750102,47.32424649543927,38.77561299533028,473242411,387754830
47.32435144989274,38.77476147449015,,,1,0,87,41,46,473240252,387750102,47.3242463824623,38.77561331155385,473242358,387754700
47.32434956741987,38.77475160885457,,,1,0,95,44,47,473240252,387750102,47.32424635832894,38.77561393148438,473242278,387754504
47.3243523526216,38.77474155117713,,,1,0,89,43,49,473240252,387750102,47.32424648583808,38.77561511288223,473242108,387754200
47.32435243994934,38.774733647387094,,,1,0,77,42,52,473240252,387750102,47.32424678680211,38.775616714749134,473242034,387754036
47.32434451891821,38.77472213851971,,,1,0,78,43,49,473240252,387750102,47.32424724725725,38.775618560994666,473241960,387753872
47.32432812987397,38.774707163870474,,,1,0,85,36,45,473240252,387750102,47.32424787080084,38.77562028276325,473241848,387753626
47.32431724652041,38.7747020937657,,,1,0,90,36,43,473240252,387750102,47.324248744708875,38.77562188040765,473241737,387753380
47.32431934286248,38.77469529913219,,,1,0,84,54,51,473240252,387750102,47.32424982337899,38.77562280229642,473241663,387753216
47.32432434691543,38.774690638502214,,,1,0,80,42,52,473240252,387750102,47.324250901997495,38.77562313518252,473241551,387752970
47.324325955066094,38.77468681300796,,,2,0,82,56,50,473240252,387750102,47.32425197246939,38.77562304327554,473241477,387752806
47.32432629802065,38.774684916312346,,,3,0,85,57,52,473240252,387750102,47.32425300675267,38.77562262302046,473241366,387752561
47.324329371765884,38.77468429000128,,,3,0,83,53,44,473242876,387749060,47.32425398928856,38.77562184953894,473241292,387752397
47.32432422795093,38.77468218670632,,,3,0,87,50,43,473243788,387748958,47.324254828438264,38.775620676958646,473241217,387752233
47.324321091153976,38.77468216813601,,,3,0,86,53,55,473243890,387748873,47.324255789507035,38.77561919056662,473241106,387751987
47.324318583943594,38.77468806676418,,,3,0,90,55,50,473244017,387748914,47.324256632157656,38.77561744381874,473241032,387751823
47.32431297633521,38.77468961949809,,,3,0,84,57,45,473244241,387749011,47.32425745217518,38.77561546704351,473240920,387751577
47.324303464873,38.77468896850381,,,3,0,83,55,40,473244291,387749090,47.324258248569556,38.77561305113008,473240846,387751413
47.324293005348586,38.77468715611061,,,4,0,80,54,48,473244293,387749132,47.3242590344479,38.77561051177941,473240735,387751167
47.32428877328215,38.77467649432133,,,4,0,77,59,48,473244275,387749173,47.32425989867878,38.775607940721066,473240623,387750921
47.324301078509166,38.774677378276344,,,4,0,73,48,48,473244166,387749164,47.324260731264104,38.77560536524606,473240549,387750757
47.32431243141677,38.774682072733206,,,4,0,72,47,48,473244000,387749063,47.32426153348178,38.77560263443361,473240475,387750594
47.32432994191714,38.77468164578027,,,4,0,70,58,48,473243805,387748901,47.32426231049278,38.77559988185289,473240364,387750348
47.32434617627153,38.7746818235471,,,5,0,71,48,49,473243643,387748711,47.32426291695481,38.77559717447785,473240289,387750184
47.32435869472164,38.77467791657977,,,5,0,74,51,44,473243591,387748528,47.32426350035537,38.77559443362568,473240252,387750102
47.324369212903726,38.77467411926867,,,6,0,73,52,55,473243640,387748281,47.32426427826135,38.775591614802465,473240252,387750102
47.32437614973682,38.77467336292016,,,8,0,72,46,43,473243725,387748096,47.32426516040936,38.77558858241889,473240252,387750102
47.32438438606878,38.77467133156043,,,8,0,67,50,56,473243755,387747965,47.32426616828594,38.775585466862,473240252,387750102
47.324385551737706,38.77467103354333,,,8,0,65,49,56,473243713,387747835,47.32426720254832,38.77558217135221,473240252,387750102
47.32438204290784,38.7746660651392,,,9,0,66,53,49,473243599,387747715,47.32426807475573,38.77557870858023,473240252,387750102
47.32435827604086,38.774664483464996,,,9,0,72,50,49,473243509,387747620,47.32426884052954,38.77557506751133,473240252,387750102
47.324349917532935,38.77466515835615,,,9,0,74,51,46,473243499,387747502,47.32426945856057,38.77557134348827,473240252,387750102
47.32435095633054,38.774671502604804,,,10,0,71,54,50,473243518,387747396,47.32426996275208,38.7755673795039,473240252,387750102
47.32435632358657,38.77467722143101,,,11,0,67,55,41,473243499,387747311,47.32427036339189,38.77556391210567,473240252,387750102
47.3243618312529,38.77468332469572,,,12,0,67,55,41,473243394,387747204,47.324270759269325,38.775560126460796,473240252,387750102
47.324361755096405,38.77468271311593,,,12,0,75,57,44,473243297,387747169,47.324271155185144,38.77555606351652,473240252,387750102
47.32436032235514,38.77467801868401,,,14,0,74,56,53,473243226,387747156,47.32427148146725,38.775551654435965,473240252,387750102
47.32436114438403,38.774672206523555,,,14,0,76,61,48,473243143,387747107,47.324271629047004,38.775546854922226,473240252,387750102
47.32436572155455,38.774670389616,,,15,0,77,49,48,473243065,387747062,47.324271536256354,38.77554150446979,473240252,387750102
47.32437029831237,38.77467376132991,,,15,0,75,55,38,473242959,387746792,47.32427119406242,38.77553648189296,473240252,387750102
47.324370676129064,38.7746759396132,,,15,0,77,51,40,473243336,387746914,47.324270627645724,38.77553108294348,473240252,387750102
47.324366792246444,38.77467651107725,,,15,0,78,55,40,473243205,387746975,47.324269947468736,38.77552560861591,473240252,387750102
47.32436249202252,38.77467722324657,,,15,0,74,55,40,473243198,387746931,47.324269294016055,38.77551998195647,473240252,387750102
47.32436020228506,38.77467616714004,,,16,0,75,49,51,473243210,387746870,47.32426870207668,38.775514470170776,473240252,387750102
47.32436032755791,38.77467334609101,,,17,0,74,52,54,473243116,387746950,47.324268181580166,38.77550900005037,473240252,387750102
47.32436153666932,38.774670108597114,,,17,0,69,47,56,473242993,387746994,47.32426775023294,38.775503654014756,473240252,387750102
47.32436317410661,38.77466712030317,,,18,0,73,50,45,473242689,387746890,47.32426745441511,38.7754984031461,473240252,387750102
47.32436553363786,38.77466362345875,,,18,0,77,53,51,473242519,387746827,47.32426736003776,38.77549312292922,473240252,387750102
47.324370713605035,38.774659595150204,,,18,0,77,60,44,473242620,387746705,47.32426742342231,38.77548774998052,473240252,387750102
47.32437402874224,38.774655236284254,,,18,0,75,57,44,473242759,387746760,47.324267565327446,38.77548229138563,473240252,387750102
47.3243760485956,38.77465261865602,,,18,0,73,50,46,473243096,387746722,47.324267772375855,38.77547681077489,473240252,387750102
47.324378960574045,38.77465054143403,,,20,0,72,53,46,473243418,387746780,47.3242680330042,38.77547136293443,473240252,387750102
47.32438204548399,38.77464865521399,,,20,0,70,55,46,473243541,387746823,47.324268338380705,38.775465920281405,473240252,387750102
