timestamp;vehicle_gps_position.lat;vehicle_gps_position.lon;vehicle_gps_position.alt;vehicle_gps_position.eph;vehicle_gps_position.epv;vehicle_gps_position.hdop;vehicle_gps_position.vdop;vehicle_gps_position.noise_per_ms;vehicle_gps_position.satellites_used;vehicle_air_data.baro_alt_meter;vehicle_local_position.dist_bottom;vehicle_local_position.z
166738196;473242617;387756182;37444;0.836;0.95800006;0.59;0.84999996;99;19;29.157997;0.1;1.6361715
166748389;473242617;387756182;37444;0.836;0.95800006;0.59;0.84999996;99;19;29.157997;0.1;1.6360676
166838270;473242615;387756182;37449;0.836;0.95800006;0.59;0.84999996;99;19;29.22141;0.1;1.6350316
166938147;473242615;387756182;37449;0.836;0.95800006;0.59;0.84999996;99;19;29.22141;0.1;1.6341159
167038100;473242615;387756182;37445;0.836;0.95800006;0.59;0.84999996;99;19;29.49357;0.1;1.6325946
167138001;473242615;387756182;37445;0.836;0.95800006;0.59;0.84999996;99;19;29.49357;0.1;1.6315165
167237996;473242615;387756182;37445;0.836;0.95800006;0.59;0.84999996;99;19;29.472431;0.1;1.629209
167337826;473242615;387756182;37445;0.836;0.95800006;0.59;0.84999996;99;19;29.472431;0.1;1.6249287
167437669;473242613;387756182;37442;0.836;0.95800006;0.59;0.84999996;99;19;29.22141;0.1;1.6207356
167537800;473242613;387756182;37442;0.836;0.95800006;0.59;0.84999996;99;19;29.22141;0.1;1.6148196
167637661;473242613;387756182;37442;0.836;0.95800006;0.59;0.84999996;99;19;29.451294;0.1;1.6087341
167737343;473242613;387756182;37442;0.836;0.95800006;0.59;0.84999996;99;19;29.451294;0.1;1.6043638
167837283;473242613;387756182;37442;0.836;0.95800006;0.59;0.84999996;99;19;29.599264;0.10165918;1.5993897
167937373;473242611;387756182;37431;0.836;0.95800006;0.68;0.91999996;99;18;29.599264;0.10538149;1.5956674
168037201;473242611;387756182;37431;0.836;0.95800006;0.68;0.91999996;99;18;29.387878;0.10864413;1.5924047
168136963;473242611;387756182;37431;0.836;0.95800006;0.68;0.91999996;99;18;29.387878;0.110322;1.5907269
168237139;473242611;387756182;37431;0.836;0.95800006;0.68;0.91999996;99;18;29.327105;0.11171019;1.5893387
168337060;473242611;387756182;37431;0.836;0.95800006;0.68;0.91999996;99;18;29.327105;0.113663554;1.5873853
168436740;473242608;387756181;37415;0.837;0.96000004;0.68;0.91999996;99;18;29.49357;0.115523696;1.5855252
168536777;473242608;387756181;37415;0.837;0.96000004;0.68;0.91999996;99;18;29.49357;0.11789131;1.5831575
168636673;473242608;387756181;37415;0.837;0.96000004;0.68;0.91999996;99;18;29.638899;0.121531725;1.5795171
168736601;473242608;387756181;37415;0.837;0.96000004;0.68;0.91999996;99;18;29.638899;0.1236639;1.577385
168836533;473242608;387756181;37415;0.837;0.96000004;0.68;0.91999996;99;18;29.263689;0.12694073;1.5741081
168936617;473242606;387756180;37413;0.83800006;0.961;0.68;0.91999996;99;18;29.263689;0.13280165;1.5682472
169036368;473242606;387756180;37413;0.83800006;0.961;0.68;0.91999996;99;18;29.660038;0.13904715;1.5620017
169136373;473242606;387756180;37413;0.83800006;0.961;0.68;0.91999996;99;18;29.660038;0.14553475;1.5555141
169236374;473242606;387756180;37413;0.83800006;0.961;0.68;0.91999996;99;18;28.951895;0.15285623;1.5481926
169336036;473242606;387756180;37413;0.83800006;0.961;0.68;0.91999996;99;18;28.951895;0.15999281;1.541056
169436041;473242603;387756171;37427;0.83900005;0.96300006;0.68;0.91999996;101;18;29.263689;0.16639102;1.5346578
169536069;473242603;387756171;37427;0.83900005;0.96300006;0.68;0.91999996;101;18;29.263689;0.17433846;1.5267104
169635782;473242603;387756171;37427;0.83900005;0.96300006;0.68;0.91999996;101;18;29.179136;0.18313313;1.5179157
169735777;473242603;387756171;37427;0.83900005;0.96300006;0.68;0.91999996;101;18;29.179136;0.19291317;1.5081357
169835904;473242603;387756171;37427;0.83900005;0.96300006;0.68;0.91999996;101;18;29.284828;0.20190537;1.4991435
169945681;473242604;387756163;37419;0.84000003;0.96500003;0.68;0.91999996;101;18;29.284828;0.2044599;1.496589
170035420;473242604;387756163;37419;0.84000003;0.96500003;0.68;0.91999996;101;18;29.409018;0.20597327;1.4950756
170135554;473242604;387756163;37419;0.84000003;0.96500003;0.68;0.91999996;101;18;29.409018;0.20967472;1.4913741
170235338;473242604;387756163;37419;0.84000003;0.96500003;0.68;0.91999996;101;18;29.74459;0.21712947;1.4839194
170335204;473242604;387756163;37419;0.84000003;0.96500003;0.68;0.91999996;101;18;29.74459;0.23027301;1.4707758
170440272;473242625;387756141;37527;0.84300005;0.96900004;0.68;0.91999996;101;18;29.660038;0.2517078;1.449341
170540175;473242625;387756141;37527;0.84300005;0.96900004;0.68;0.91999996;101;18;29.660038;0.27947962;1.4215692
170640343;473242625;387756141;37527;0.84300005;0.96900004;0.68;0.91999996;101;18;30.056385;0.3179474;1.3831015
170739906;473242625;387756141;37527;0.84300005;0.96900004;0.68;0.91999996;101;18;30.056385;0.3635205;1.3375283
170839939;473242625;387756141;37527;0.84300005;0.96900004;0.68;0.91999996;101;18;29.805365;0.41956055;1.2814883
170939865;473242646;387756124;37707;0.845;0.97;0.68;0.91999996;101;18;29.805365;0.47667062;1.2243782
171039681;473242646;387756124;37707;0.845;0.97;0.68;0.91999996;101;18;29.88992;0.54093504;1.1601138
171139747;473242646;387756124;37707;0.845;0.97;0.68;0.91999996;101;18;29.88992;0.60912275;1.0919261
171239669;473242646;387756124;37707;0.845;0.97;0.68;0.91999996;101;18;30.077524;0.68374836;1.0173005
171339511;473242646;387756124;37707;0.845;0.97;0.68;0.91999996;101;18;30.077524;0.7633483;0.93770057
171439405;473242672;387756102;38153;0.85;0.97400004;0.68;0.91999996;101;18;30.180574;0.8474144;0.8536345
171539374;473242672;387756102;38153;0.85;0.97400004;0.68;0.91999996;101;18;30.180574;0.9331737;0.76787513
171639174;473242672;387756102;38153;0.85;0.97400004;0.68;0.91999996;101;18;30.225492;1.0226927;0.6783562
171739114;473242672;387756102;38153;0.85;0.97400004;0.68;0.91999996;101;18;30.225492;1.1107789;0.5902699
171839237;473242672;387756102;38153;0.85;0.97400004;0.68;0.91999996;101;18;30.098661;1.2016625;0.49938628
171938858;473242673;387756101;38536;0.85300004;0.97800004;0.68;0.91999996;101;18;30.098661;1.2884187;0.41263017
172038932;473242673;387756101;38536;0.85300004;0.97800004;0.68;0.91999996;101;18;30.891357;1.3722453;0.32880348
172138912;473242673;387756101;38536;0.85300004;0.97800004;0.68;0.91999996;101;18;30.891357;1.4613861;0.23966274
172238752;473242673;387756101;38536;0.85300004;0.97800004;0.68;0.91999996;101;18;30.912497;1.5529752;0.14807366
172338609;473242673;387756101;38536;0.85300004;0.97800004;0.68;0.91999996;101;18;30.912497;1.6437033;0.05734547
172440040;473242662;387756120;39120;0.85700005;0.98200005;0.68;0.91999996;101;18;31.287704;1.7295749;-0.028526017
172540242;473242662;387756120;39120;0.85700005;0.98200005;0.68;0.91999996;101;18;31.287704;1.8196626;-0.11861367
172638470;473242662;387756120;39120;0.85700005;0.98200005;0.68;0.91999996;101;18;31.51759;1.9101294;-0.2090806
172748341;473242662;387756120;39120;0.85700005;0.98200005;0.68;0.91999996;101;18;31.51759;2.0156064;-0.31455743
172844795;473242662;387756120;39120;0.85700005;0.98200005;0.68;0.91999996;101;18;32.12268;2.1022725;-0.40122357
172944886;473242651;387756136;39435;0.86100006;0.98600006;0.59;0.84999996;101;19;32.12268;2.1934817;-0.49243283
173043097;473242651;387756136;39435;0.86100006;0.98600006;0.59;0.84999996;101;19;31.538725;2.2805994;-0.57955045
173144566;473242651;387756136;39435;0.86100006;0.98600006;0.59;0.84999996;101;19;31.538725;2.3697968;-0.66874796
173244437;473242651;387756136;39435;0.86100006;0.98600006;0.59;0.84999996;101;19;31.874302;2.4532256;-0.75217676
173334410;473242651;387756136;39435;0.86100006;0.98600006;0.59;0.84999996;101;19;31.874302;2.5257092;-0.82466036
173444389;473242626;387756162;39811;0.86500007;0.99000007;0.59;0.84999996;102;19;32.24951;2.6048748;-0.90382606
173544189;473242626;387756162;39811;0.86500007;0.99000007;0.59;0.84999996;102;19;32.24951;2.6700635;-0.9690146
173642543;473242626;387756162;39811;0.86500007;0.99000007;0.59;0.84999996;102;19;32.312927;2.727334;-1.0262852
173742434;473242626;387756162;39811;0.86500007;0.99000007;0.59;0.84999996;102;19;32.312927;2.7837086;-1.0826597
173844080;473242626;387756162;39811;0.86500007;0.99000007;0.59;0.84999996;102;19;32.061905;2.827276;-1.1262271
173942358;473242609;387756193;39926;0.86800003;0.99100006;0.59;0.84999996;102;19;32.061905;2.8587942;-1.1577454
174042140;473242609;387756193;39926;0.86800003;0.99100006;0.59;0.84999996;102;19;32.083046;2.8713298;-1.170281
174143733;473242609;387756193;39926;0.86800003;0.99100006;0.59;0.84999996;102;19;32.083046;2.8851192;-1.1840703
174242134;473242609;387756193;39926;0.86800003;0.99100006;0.59;0.84999996;102;19;32.939156;2.893164;-1.1921151
174341971;473242609;387756193;39926;0.86800003;0.99100006;0.59;0.84999996;102;19;32.939156;2.906869;-1.20582
174443360;473242580;387756263;39881;0.87100005;0.994;0.59;0.84999996;102;19;33.45969;2.9265027;-1.2254537
174551849;473242580;387756263;39881;0.87100005;0.994;0.59;0.84999996;102;19;33.45969;2.9631078;-1.262059
174641778;473242580;387756263;39881;0.87100005;0.994;0.59;0.84999996;102;19;32.791187;3.0001504;-1.2991016
174743225;473242580;387756263;39881;0.87100005;0.994;0.59;0.84999996;102;19;32.791187;3.0437963;-1.3427474
174843578;473242580;387756263;39881;0.87100005;0.994;0.59;0.84999996;102;19;33.272087;3.0897627;-1.3887138
174941530;473242568;387756285;39963;0.87200004;0.99600005;0.59;0.84999996;102;19;33.272087;3.1298869;-1.428838
175043120;473242568;387756285;39963;0.87200004;0.99600005;0.59;0.84999996;102;19;33.10562;3.1640954;-1.4630466
175143026;473242568;387756285;39963;0.87200004;0.99600005;0.59;0.84999996;102;19;33.10562;3.1888447;-1.4877957
175241164;473242568;387756285;39963;0.87200004;0.99600005;0.59;0.84999996;102;19;32.24951;3.208488;-1.5074391
175341188;473242568;387756285;39963;0.87200004;0.99600005;0.59;0.84999996;102;19;32.24951;3.223835;-1.5227861
175442681;473242561;387756247;39904;0.87500006;1.0;0.59;0.84999996;102;19;32.207233;3.2313151;-1.5302664
175540928;473242561;387756247;39904;0.87500006;1.0;0.59;0.84999996;102;19;32.207233;3.2294378;-1.5283889
