timestamp;vehicle_gps_position.lat;vehicle_gps_position.lon;vehicle_gps_position.alt;vehicle_gps_position.eph;vehicle_gps_position.epv;vehicle_gps_position.hdop;vehicle_gps_position.vdop;vehicle_gps_position.noise_per_ms;vehicle_gps_position.satellites_used;vehicle_air_data.baro_alt_meter;vehicle_local_position.dist_bottom;vehicle_local_position.z
139583541;473242445;387756159;33574;0.915;1.189;0.63;0.98999995;109;18;31.433033;0.18632782;0.22821832
139683656;473242445;387756159;33574;0.915;1.189;0.63;0.98999995;109;18;30.827942;0.20752333;0.2070228
139783389;473242454;387756141;33656;0.91700006;1.1930001;0.63;0.98999995;109;18;30.827942;0.23066723;0.1838789
139883242;473242454;387756141;33656;0.91700006;1.1930001;0.63;0.98999995;109;18;31.078962;0.25945157;0.15509455
139983498;473242454;387756141;33656;0.91700006;1.1930001;0.63;0.98999995;109;18;31.078962;0.29318762;0.121358514
140083327;473242454;387756141;33656;0.91700006;1.1930001;0.63;0.98999995;109;18;30.724894;0.32780573;0.086740404
140182987;473242454;387756141;33656;0.91700006;1.1930001;0.63;0.98999995;109;18;30.724894;0.36267263;0.05187351
140283086;473242462;387756129;33800;0.92;1.197;0.63;0.98999995;109;18;30.827942;0.39975783;0.014788309
140383068;473242462;387756129;33800;0.92;1.197;0.63;0.98999995;109;18;30.827942;0.44018844;-0.025642311
140482781;473242462;387756129;33800;0.92;1.197;0.63;0.98999995;109;18;30.912497;0.4832902;-0.06874405
140582634;473242462;387756129;33800;0.92;1.197;0.63;0.98999995;109;18;30.912497;0.5327212;-0.1181751
140682664;473242462;387756129;33800;0.92;1.197;0.63;0.98999995;109;18;30.891357;0.5885689;-0.17402281
140782666;473242468;387756121;34178;0.92300004;1.202;0.63;0.98999995;109;18;30.891357;0.65083784;-0.23629169
140882317;473242468;387756121;34178;0.92300004;1.202;0.63;0.98999995;109;18;31.26657;0.7168287;-0.30228254
140982365;473242468;387756121;34178;0.92300004;1.202;0.63;0.98999995;109;18;31.26657;0.7856921;-0.37114593
141082324;473242468;387756121;34178;0.92300004;1.202;0.63;0.98999995;109;18;31.12124;0.86007583;-0.4455297
141182109;473242468;387756121;34178;0.92300004;1.202;0.63;0.98999995;109;18;31.12124;0.93864655;-0.5241004
141282178;473242471;387756123;34550;0.92600006;1.207;0.63;0.98999995;109;18;31.705193;1.0220766;-0.6075304
141381871;473242471;387756123;34550;0.92600006;1.207;0.63;0.98999995;109;18;31.705193;1.1105185;-0.6959723
141481901;473242471;387756123;34550;0.92600006;1.207;0.63;0.98999995;109;18;31.602142;1.2050931;-0.790547
141581912;473242471;387756123;34550;0.92600006;1.207;0.63;0.98999995;109;18;31.602142;1.3029194;-0.8883733
141681707;473242471;387756123;34550;0.92600006;1.207;0.63;0.98999995;109;18;32.64586;1.4038165;-0.98927027
141781529;473242472;387756128;35238;0.933;1.2160001;0.63;0.98999995;109;18;32.64586;1.5084236;-1.0938774
141881666;473242472;387756128;35238;0.933;1.2160001;0.63;0.98999995;109;18;32.60358;1.61763;-1.2030839
141981722;473242472;387756128;35238;0.933;1.2160001;0.63;0.98999995;109;18;32.60358;1.7278863;-1.3133402
142081258;473242472;387756128;35238;0.933;1.2160001;0.63;0.98999995;109;18;32.540165;1.8331296;-1.4185835
142181207;473242472;387756128;35238;0.933;1.2160001;0.63;0.98999995;109;18;32.540165;1.9308264;-1.5162803
142281269;473242470;387756132;35676;0.93700004;1.222;0.63;0.98999995;109;18;33.10562;2.0260425;-1.6114962
142381086;473242470;387756132;35676;0.93700004;1.222;0.63;0.98999995;109;18;33.10562;2.1176293;-1.7030832
142480857;473242470;387756132;35676;0.93700004;1.222;0.63;0.98999995;109;18;32.709274;2.2065344;-1.7919881
142580935;473242470;387756132;35676;0.93700004;1.222;0.63;0.98999995;109;18;32.709274;2.2950394;-1.8804933
142680803;473242470;387756132;35676;0.93700004;1.222;0.63;0.98999995;109;18;33.20867;2.3806834;-1.9661372
142780580;473242465;387756140;36144;0.943;1.2310001;0.63;0.98999995;109;18;33.20867;2.4656687;-2.0511227
142882120;473242465;387756140;36144;0.943;1.2310001;0.63;0.98999995;109;18;33.438553;2.5484428;-2.1338966
142980590;473242465;387756140;36144;0.943;1.2310001;0.63;0.98999995;109;18;33.438553;2.6265717;-2.2120254
143080362;473242465;387756140;36144;0.943;1.2310001;0.63;0.98999995;109;18;33.45969;2.6994705;-2.2849245
143181831;473242465;387756140;36144;0.943;1.2310001;0.63;0.98999995;109;18;33.45969;2.7614946;-2.3469484
143281762;473242466;387756153;36314;0.94600004;1.2340001;0.63;0.98999995;109;18;33.20867;2.809595;-2.3950489
143380079;473242466;387756153;36314;0.94600004;1.2340001;0.63;0.98999995;109;18;33.20867;2.8408108;-2.4262648
143481605;473242466;387756153;36314;0.94600004;1.2340001;0.63;0.98999995;109;18;33.79527;2.862935;-2.448389
143581565;473242466;387756153;36314;0.94600004;1.2340001;0.63;0.98999995;109;18;33.79527;2.8851695;-2.4706235
143679920;473242466;387756153;36314;0.94600004;1.2340001;0.63;0.98999995;109;18;34.00401;2.9130287;-2.4984827
143781412;473242488;387756212;36524;0.95100003;1.2420001;0.63;0.98999995;109;18;34.00401;2.9497042;-2.5351582
143881366;473242488;387756212;36524;0.95100003;1.2420001;0.63;0.98999995;109;18;33.940594;2.9927;-2.5781538
143979544;473242488;387756212;36524;0.95100003;1.2420001;0.63;0.98999995;109;18;33.940594;3.0398684;-2.625322
144089511;473242488;387756212;36524;0.95100003;1.2420001;0.63;0.98999995;109;18;34.21011;3.0891652;-2.674619
144180950;473242488;387756212;36524;0.95100003;1.2420001;0.63;0.98999995;109;18;34.21011;3.1265368;-2.7119908
144279323;473242508;387756234;36646;0.95600003;1.248;0.63;0.98999995;109;18;34.191616;3.1735935;-2.7590473
144379132;473242508;387756234;36646;0.95600003;1.248;0.63;0.98999995;109;18;34.191616;3.2223835;-2.8078372
144480758;473242508;387756234;36646;0.95600003;1.248;0.63;0.98999995;109;18;33.75299;3.2609038;-2.8463578
144579097;473242508;387756234;36646;0.95600003;1.248;0.63;0.98999995;109;18;33.75299;3.277351;-2.8628047
144678897;473242508;387756234;36646;0.95600003;1.248;0.63;0.98999995;109;18;33.48083;3.2678485;-2.8533025
144780369;473242533;387756221;36358;0.95800006;1.253;0.63;0.98999995;109;18;33.48083;3.2311258;-2.8165798
144880498;473242533;387756221;36358;0.95800006;1.253;0.63;0.98999995;109;18;33.52311;3.1739922;-2.7594461
144978688;473242533;387756221;36358;0.95800006;1.253;0.63;0.98999995;109;18;33.52311;3.1092458;-2.6946998
145080100;473242533;387756221;36358;0.95800006;1.253;0.63;0.98999995;109;18;33.29323;3.0412312;-2.626685
145180197;473242533;387756221;36358;0.95800006;1.253;0.63;0.98999995;109;18;33.29323;2.9696264;-2.5550802
145278413;473242550;387756197;35992;0.96000004;1.2570001;0.63;0.98999995;109;18;33.10562;2.891952;-2.477406
145378246;473242550;387756197;35992;0.96000004;1.2570001;0.63;0.98999995;109;18;33.10562;2.814743;-2.400197
145488223;473242550;387756197;35992;0.96000004;1.2570001;0.63;0.98999995;109;18;33.063343;2.7262726;-2.3117266
145578123;473242550;387756197;35992;0.96000004;1.2570001;0.63;0.98999995;109;18;33.063343;2.6512437;-2.2366974
145690054;473242550;387756197;35992;0.96000004;1.2570001;0.63;0.98999995;109;18;32.60358;2.5601401;-2.1455941
145779595;473242573;387756140;35422;0.96300006;1.2620001;0.63;0.98999995;109;18;32.60358;2.4849353;-2.070389
145877773;473242573;387756140;35422;0.96300006;1.2620001;0.63;0.98999995;109;18;32.3737;2.4010713;-1.9865252
145977868;473242573;387756140;35422;0.96300006;1.2620001;0.63;0.98999995;109;18;32.3737;2.322235;-1.9076889
146087664;473242573;387756140;35422;0.96300006;1.2620001;0.63;0.98999995;109;18;32.39484;2.2512941;-1.836748
146189116;473242573;387756140;35422;0.96300006;1.2620001;0.63;0.98999995;109;18;32.39484;2.2127624;-1.7982163
146277432;473242590;387756093;35368;0.96500003;1.2650001;0.63;0.98999995;109;18;32.207233;2.2033267;-1.7887805
146387373;473242590;387756093;35368;0.96500003;1.2650001;0.63;0.98999995;109;18;32.207233;2.2234964;-1.8089502
146479253;473242590;387756093;35368;0.96500003;1.2650001;0.63;0.98999995;109;18;32.62472;2.2571797;-1.8426337
146588758;473242590;387756093;35368;0.96500003;1.2650001;0.63;0.98999995;109;18;32.62472;2.3105702;-1.896024
146678621;473242590;387756093;35368;0.96500003;1.2650001;0.63;0.98999995;109;18;32.437115;2.3594394;-1.9448932
146778928;473242616;387756016;35853;0.96800005;1.2700001;0.63;0.98999995;109;18;32.437115;2.4181962;-2.0036502
146888479;473242616;387756016;35853;0.96800005;1.2700001;0.63;0.98999995;109;18;32.83346;2.4830594;-2.0685132
146976744;473242616;387756016;35853;0.96800005;1.2700001;0.63;0.98999995;109;18;32.83346;2.5382977;-2.1237516
147086696;473242616;387756016;35853;0.96800005;1.2700001;0.63;0.98999995;109;18;33.042206;2.6074457;-2.1928995
147181749;473242616;387756016;35853;0.96800005;1.2700001;0.63;0.98999995;109;18;33.042206;2.6725922;-2.2580462
147281506;473242627;387755967;36281;0.97;1.274;0.63;0.98999995;109;18;33.29323;2.7460136;-2.3314676
147383082;473242627;387755967;36281;0.97;1.274;0.63;0.98999995;109;18;33.29323;2.826004;-2.4114578
147483038;473242627;387755967;36281;0.97;1.274;0.63;0.98999995;109;18;33.10562;2.9104276;-2.4958816
147581297;473242627;387755967;36281;0.97;1.274;0.63;0.98999995;109;18;33.10562;2.9967484;-2.5822022
147681201;473242627;387755967;36281;0.97;1.274;0.63;0.98999995;109;18;33.45969;3.0837731;-2.669227
147782678;473242652;387755885;36922;0.97300005;1.279;0.63;0.98999995;109;18;33.45969;3.170227;-2.755681
147880931;473242652;387755885;36922;0.97300005;1.279;0.63;0.98999995;109;18;33.87718;3.2616262;-2.84708
147980937;473242652;387755885;36922;0.97300005;1.279;0.63;0.98999995;109;18;33.87718;3.357028;-2.942482
148082359;473242652;387755885;36922;0.97300005;1.279;0.63;0.98999995;109;18;34.02515;3.456881;-3.0423348
148180824;473242652;387755885;36922;0.97300005;1.279;0.63;0.98999995;109;18;34.02515;3.5598145;-3.1452682
148280636;473242674;387755821;37367;0.9760001;1.284;0.63;0.98999995;109;18;34.421497;3.6649747;-3.2504284
148382074;473242674;387755821;37367;0.9760001;1.284;0.63;0.98999995;109;18;34.421497;3.7726045;-3.3580585
148480536;473242674;387755821;37367;0.9760001;1.284;0.63;0.98999995;109;18;34.817844;3.880815;-3.4662688
148580273;473242674;387755821;37367;0.9760001;1.284;0.63;0.98999995;109;18;34.817844;3.9928122;-3.578266
148681825;473242674;387755821;37367;0.9760001;1.284;0.63;0.98999995;109;18;35.090004;4.1080923;-3.6935463
148782265;473242697;387755716;38071;0.97800004;1.2880001;0.63;0.98999995;109;18;35.090004;4.22323;-3.8086839
148880064;473242697;387755716;38071;0.97800004;1.2880001;0.63;0.98999995;109;18;35.150776;4.3415303;-3.9269843
148981623;473242697;387755716;38071;0.97800004;1.2880001;0.63;0.98999995;109;18;35.150776;4.458857;-4.044311
149089880;473242697;387755716;38071;0.97800004;1.2880001;0.63;0.98999995;109;18;35.338383;4.581397;-4.166851
149191495;473242697;387755716;38071;0.97800004;1.2880001;0.63;0.98999995;109;18;35.338383;4.683329;-4.268783
149279760;473242706;387755647;38665;1.031;1.3060001;0.63;1.09;82;17;35.193054;4.770902;-4.356356
149381126;473242706;387755647;38665;1.031;1.3060001;0.63;1.09;82;17;35.193054;4.8446207;-4.4300747
149479569;473242706;387755647;38665;1.031;1.3060001;0.63;1.09;82;17;35.695095;4.890143;-4.475597
149579414;473242706;387755647;38665;1.031;1.3060001;0.63;1.09;82;17;35.695095;4.910334;-4.495788
149679453;473242706;387755647;38665;1.031;1.3060001;0.63;1.09;82;17;35.840424;4.9200606;-4.5055146
149779330;473242678;387755479;39767;1.314;1.388;0.7;1.24;82;14;35.840424;4.92986;-4.515314
149879124;473242678;387755479;39767;1.314;1.388;0.7;1.24;82;14;35.777008;4.9506826;-4.5361366
149979093;473242678;387755479;39767;1.314;1.388;0.7;1.24;82;14;35.777008;4.980074;-4.565528
150078954;473242678;387755479;39767;1.314;1.388;0.7;1.24;82;14;35.716232;5.01223;-4.597684
150178826;473242678;387755479;39767;1.314;1.388;0.7;1.24;82;14;35.716232;5.03952;-4.624974
150278929;473242628;387755352;40767;1.508;1.4810001;0.7;1.24;71;14;35.547123;5.055478;-4.640932
150388837;473242628;387755352;40767;1.508;1.4810001;0.7;1.24;71;14;35.547123;5.0505157;-4.6359696
150478598;473242628;387755352;40767;1.508;1.4810001;0.7;1.24;71;14;35.422935;5.04203;-4.627484
150578430;473242628;387755352;40767;1.508;1.4810001;0.7;1.24;71;14;35.422935;5.0255127;-4.6109667
150678533;473242628;387755352;40767;1.508;1.4810001;0.7;1.24;71;14;35.193054;5.0077434;-4.5931973
150778388;473242545;387755155;42260;2.0640001;1.7;0.75;1.62;71;11;35.193054;4.988499;-4.573953
150878337;473242545;387755155;42260;2.0640001;1.7;0.75;1.62;71;11;35.444073;4.967222;-4.552676
150978465;473242545;387755155;42260;2.0640001;1.7;0.75;1.62;71;11;35.444073;4.941488;-4.526942
151083011;473242545;387755155;42260;2.0640001;1.7;0.75;1.62;71;11;35.12964;4.913015;-4.498469
151183056;473242545;387755155;42260;2.0640001;1.7;0.75;1.62;71;11;35.12964;4.8829274;-4.4683814
151283169;473242492;387755025;43185;2.9800003;1.9130001;0.88;1.9699999;61;8;34.94203;4.8514357;-4.4368896
151383097;473242492;387755025;43185;2.9800003;1.9130001;0.88;1.9699999;61;8;34.94203;4.8168073;-4.4022613
151482810;473242492;387755025;43185;2.9800003;1.9130001;0.88;1.9699999;61;8;35.02659;4.7827926;-4.3682466
151582577;473242492;387755025;43185;2.9800003;1.9130001;0.88;1.9699999;61;8;35.02659;4.74224;-4.327694
151682955;473242492;387755025;43185;2.9800003;1.9130001;0.88;1.9699999;61;8;34.796707;4.6989417;-4.2843957
151782363;473242411;387754830;44572;5.052;2.3270001;0.84999996;1.3299999;61;10;34.796707;4.6618896;-4.2473435
151882326;473242411;387754830;44572;5.052;2.3270001;0.84999996;1.3299999;61;10;35.235332;4.638722;-4.224176
151982479;473242411;387754830;44572;5.052;2.3270001;0.84999996;1.3299999;61;10;35.235332;4.6235104;-4.2089643
152082330;473242411;387754830;44572;5.052;2.3270001;0.84999996;1.3299999;61;10;35.090004;4.6181355;-4.2035894
152182071;473242411;387754830;44572;5.052;2.3270001;0.84999996;1.3299999;61;10;35.090004;4.620956;-4.20641
152282125;473242358;387754700;45498;6.7730002;2.6590002;0.65999997;1.03;57;16;34.817844;4.628639;-4.214093
152381862;473242358;387754700;45498;6.7730002;2.6590002;0.65999997;1.03;57;16;34.817844;4.633378;-4.218832
152481791;473242358;387754700;45498;6.7730002;2.6590002;0.65999997;1.03;57;16;34.920895;4.633563;-4.219017
152581615;473242358;387754700;45498;6.7730002;2.6590002;0.65999997;1.03;57;16;34.920895;4.6265893;-4.2120433
152681570;473242358;387754700;45498;6.7730002;2.6590002;0.65999997;1.03;57;16;35.171913;4.6191735;-4.2046275
152781615;473242278;387754504;46885;9.753;3.2310002;0.66999996;1.13;57;15;35.171913;4.6167355;-4.2021894
152881397;473242278;387754504;46885;9.753;3.2310002;0.66999996;1.13;57;15;35.12964;4.619372;-4.204826
152981304;473242278;387754504;46885;9.753;3.2310002;0.66999996;1.13;57;15;35.12964;4.6218963;-4.2073503
153081221;473242278;387754504;46885;9.753;3.2310002;0.66999996;1.13;57;15;35.150776;4.6225286;-4.2079825
153181210;473242278;387754504;46885;9.753;3.2310002;0.66999996;1.13;57;15;35.150776;4.622019;-4.207473
153281275;473242278;387754504;46885;9.753;3.2310002;0.66999996;1.13;57;15;34.94203;4.620399;-4.205853
153380958;473242108;387754200;48050;12.014001;3.8460002;99.99;99.99;57;0;34.94203;4.614791;-4.200245
153480953;473242108;387754200;48050;12.014001;3.8460002;99.99;99.99;57;0;34.94203;4.604718;-4.190172
153581071;473242108;387754200;48050;12.014001;3.8460002;99.99;99.99;57;0;34.94203;4.5936446;-4.1790986
153680633;473242108;387754200;48050;12.014001;3.8460002;99.99;99.99;57;0;34.817844;4.577597;-4.163051
153780763;473242034;387754036;48931;14.152;4.308;99.99;99.99;57;0;34.817844;4.557863;-4.143317
153880729;473242034;387754036;48931;14.152;4.308;99.99;99.99;57;0;35.1085;4.535539;-4.120993
153980461;473242034;387754036;48931;14.152;4.308;99.99;99.99;57;0;35.1085;4.5107675;-4.0962214
154080451;473242034;387754036;48931;14.152;4.308;99.99;99.99;57;0;34.545685;4.4855614;-4.0710154
154180377;473241960;387753872;49812;16.447;4.7970004;99.99;99.99;57;0;34.545685;4.4627476;-4.0482016
154280249;473241960;387753872;49812;16.447;4.7970004;99.99;99.99;57;0;34.6091;4.4388795;-4.0243335
154380013;473241960;387753872;49812;16.447;4.7970004;99.99;99.99;57;0;34.6091;4.417577;-4.003031
154480043;473241960;387753872;49812;16.447;4.7970004;99.99;99.99;57;0;34.461132;4.4068937;-3.9923477
154579945;473241960;387753872;49812;16.447;4.7970004;99.99;99.99;57;0;34.461132;4.4038877;-3.9893417
154679858;473241960;387753872;49812;16.447;4.7970004;99.99;99.99;57;0;34.48227;4.4027405;-3.9881942
154779773;473241848;387753626;51134;20.171001;5.5790005;99.99;99.99;57;0;34.48227;4.4032397;-3.9886935
154879616;473241848;387753626;51134;20.171001;5.5790005;99.99;99.99;57;0;34.98431;4.40387;-3.989324
154979732;473241848;387753626;51134;20.171001;5.5790005;99.99;99.99;57;0;34.98431;4.408201;-3.9936552
155079646;473241848;387753626;51134;20.171001;5.5790005;99.99;99.99;57;0;34.35808;4.4157734;-4.0012274
155179489;473241848;387753626;51134;20.171001;5.5790005;99.99;99.99;57;0;34.35808;4.422164;-4.007618
155279263;473241848;387753626;51134;20.171001;5.5790005;99.99;99.99;57;0;34.860123;4.424929;-4.010383
155379389;473241737;387753380;52455;24.212002;6.4140005;99.99;99.99;53;0;34.860123;4.427618;-4.013072
155479045;473241737;387753380;52455;24.212002;6.4140005;99.99;99.99;53;0;35.150776;4.4359565;-4.0214105
155578972;473241737;387753380;52455;24.212002;6.4140005;99.99;99.99;53;0;35.150776;4.448742;-4.034196
155678963;473241737;387753380;52455;24.212002;6.4140005;99.99;99.99;53;0;34.860123;4.468491;-4.053945
155779006;473241737;387753380;52455;24.212002;6.4140005;99.99;99.99;53;0;34.860123;4.490329;-4.075783
155878668;473241663;387753216;53337;27.072;6.998;99.99;99.99;53;0;35.235332;4.5077033;-4.0931573
155988731;473241663;387753216;53337;27.072;6.998;99.99;99.99;53;0;35.235332;4.5258446;-4.1112986
156078611;473241663;387753216;53337;27.072;6.998;99.99;99.99;53;0;35.274967;4.541271;-4.126725
156178503;473241663;387753216;53337;27.072;6.998;99.99;99.99;53;0;35.274967;4.558816;-4.14427
156278249;473241663;387753216;53337;27.072;6.998;99.99;99.99;53;0;35.274967;4.579412;-4.164866
156378267;473241551;387752970;54658;31.596;7.912;99.99;99.99;53;0;35.63168;4.6021624;-4.1876163
156478254;473241551;387752970;54658;31.596;7.912;99.99;99.99;53;0;35.21419;4.6286597;-4.2141137
156578090;473241551;387752970;54658;31.596;7.912;99.99;99.99;53;0;35.21419;4.6512337;-4.2366877
156688003;473241551;387752970;54658;31.596;7.912;99.99;99.99;53;0;35.005447;4.6656017;-4.2510557
156777931;473241551;387752970;54658;31.596;7.912;99.99;99.99;53;0;35.005447;4.6705766;-4.2560306
156888218;473241477;387752806;55539;34.761;8.5460005;99.99;99.99;53;0;35.193054;4.667491;-4.252945
156977891;473241477;387752806;55539;34.761;8.5460005;99.99;99.99;53;0;35.193054;4.661595;-4.247049
157087579;473241477;387752806;55539;34.761;8.5460005;99.99;99.99;53;0;35.12964;4.6558733;-4.2413273
157177747;473241477;387752806;55539;34.761;8.5460005;99.99;99.99;53;0;35.12964;4.65039;-4.235844
157287549;473241366;387752561;56861;39.721;9.533;99.99;99.99;53;0;35.31724;4.644368;-4.229822
157387351;473241366;387752561;56861;39.721;9.533;99.99;99.99;53;0;35.31724;4.6375456;-4.2229996
157477278;473241366;387752561;56861;39.721;9.533;99.99;99.99;53;0;34.963173;4.6291165;-4.2145705
157587193;473241366;387752561;56861;39.721;9.533;99.99;99.99;53;0;34.963173;4.6188874;-4.2043414
157677395;473241366;387752561;56861;39.721;9.533;99.99;99.99;53;0;35.21419;4.612714;-4.198168
157787116;473241292;387752397;57742;43.164;10.213;99.99;99.99;53;0;35.21419;4.6056237;-4.1910777
157876849;473241292;387752397;57742;43.164;10.213;99.99;99.99;53;0;35.235332;4.603153;-4.188607
157986802;473241292;387752397;57742;43.164;10.213;99.99;99.99;53;0;35.235332;4.605205;-4.190659
158086858;473241292;387752397;57742;43.164;10.213;99.99;99.99;53;0;34.98431;4.6092505;-4.1947045
158186647;473241217;387752233;58624;46.712;10.910001;99.99;99.99;53;0;34.98431;4.61922;-4.204674
158286612;473241217;387752233;58624;46.712;10.910001;99.99;99.99;53;0;35.401794;4.630864;-4.216318
158376465;473241217;387752233;58624;46.712;10.910001;99.99;99.99;53;0;35.401794;4.6424575;-4.2279115
158486557;473241217;387752233;58624;46.712;10.910001;99.99;99.99;53;0;35.38066;4.653982;-4.239436
158576405;473241217;387752233;58624;46.712;10.910001;99.99;99.99;53;0;35.38066;4.657876;-4.24333
158686211;473241217;387752233;58624;46.712;10.910001;99.99;99.99;53;0;35.12964;4.6600933;-4.2455473
158781083;473241106;387751987;59945;52.224003;11.988001;99.99;99.99;53;0;35.12964;4.658669;-4.244123
158881013;473241106;387751987;59945;52.224003;11.988001;99.99;99.99;53;0;35.12964;4.656073;-4.241527
158981019;473241106;387751987;59945;52.224003;11.988001;99.99;99.99;53;0;35.12964;4.6541767;-4.2396307
159080756;473241106;387751987;59945;52.224003;11.988001;99.99;99.99;53;0;35.047726;4.6525035;-4.2379575
159180765;473241106;387751987;59945;52.224003;11.988001;99.99;99.99;53;0;35.047726;4.6531205;-4.2385745
159280709;473241032;387751823;60826;56.022003;12.727;99.99;99.99;53;0;35.090004;4.6583877;-4.2438416
159380580;473241032;387751823;60826;56.022003;12.727;99.99;99.99;53;0;35.090004;4.66263;-4.248084
159480457;473241032;387751823;60826;56.022003;12.727;99.99;99.99;53;0;35.50485;4.66552;-4.250974
159580522;473241032;387751823;60826;56.022003;12.727;99.99;99.99;53;0;35.50485;4.667579;-4.253033
159680276;473241032;387751823;60826;56.022003;12.727;99.99;99.99;53;0;35.066223;4.666838;-4.252292
159780306;473240920;387751577;62148;61.895004;13.865001;99.99;99.99;53;0;35.066223;4.6632943;-4.2487483
159880163;473240920;387751577;62148;61.895004;13.865001;99.99;99.99;53;0;35.068867;4.6534195;-4.2388735
159980305;473240920;387751577;62148;61.895004;13.865001;99.99;99.99;53;0;35.068867;4.64192;-4.227374
160079902;473240920;387751577;62148;61.895004;13.865001;99.99;99.99;53;0;35.047726;4.6293373;-4.2147913
160179807;473240920;387751577;62148;61.895004;13.865001;99.99;99.99;53;0;35.047726;4.617172;-4.2026258
160279915;473240846;387751413;63029;65.926;14.643001;99.99;99.99;53;0;35.652817;4.6080947;-4.1935487
160379773;473240846;387751413;63029;65.926;14.643001;99.99;99.99;53;0;35.652817;4.6026134;-4.1880674
160479556;473240846;387751413;63029;65.926;14.643001;99.99;99.99;53;0;35.63168;4.604816;-4.19027
160579391;473240846;387751413;63029;65.926;14.643001;99.99;99.99;53;0;35.63168;4.6200576;-4.2055116
160679464;473240846;387751413;63029;65.926;14.643001;99.99;99.99;53;0;35.63168;4.6427913;-4.2282453
160779426;473240735;387751167;64351;72.139;15.838;99.99;99.99;53;0;35.63168;4.670181;-4.255635
160879261;473240735;387751167;64351;72.139;15.838;99.99;99.99;53;0;35.819283;4.698239;-4.283693
160979288;473240735;387751167;64351;72.139;15.838;99.99;99.99;53;0;35.819283;4.7216506;-4.3071046
