timestamp;vehicle_gps_position.lat;vehicle_gps_position.lon;vehicle_gps_position.alt;vehicle_gps_position.eph;vehicle_gps_position.epv;vehicle_gps_position.hdop;vehicle_gps_position.vdop;vehicle_gps_position.noise_per_ms;vehicle_gps_position.satellites_used;vehicle_air_data.baro_alt_meter;vehicle_local_position.dist_bottom;vehicle_local_position.z
202185955;473242436;387756083;39563;0.869;0.98600006;0.59;0.84999996;97;19;34.796707;3.2689419;-1.4667354
202284425;473242458;387756000;39376;0.87500006;0.989;0.59;0.84999996;97;19;34.796707;3.284011;-1.4818041
202384701;473242458;387756000;39376;0.87500006;0.989;0.59;0.84999996;97;19;35.068867;3.295495;-1.4932883
202485675;473242458;387756000;39376;0.87500006;0.989;0.59;0.84999996;97;19;35.068867;3.3008187;-1.498612
202586331;473242458;387756000;39376;0.87500006;0.989;0.59;0.84999996;97;19;34.421497;3.2999816;-1.4977751
202684012;473242458;387756000;39376;0.87500006;0.989;0.59;0.84999996;97;19;34.421497;3.2891045;-1.486898
202785928;473242475;387755944;39213;0.87700003;0.99200004;0.59;0.84999996;97;19;34.1282;3.271541;-1.4693344
202885385;473242475;387755944;39213;0.87700003;0.99200004;0.59;0.84999996;97;19;34.1282;3.250379;-1.4481725
202983763;473242475;387755944;39213;0.87700003;0.99200004;0.59;0.84999996;97;19;34.21011;3.226523;-1.4243162
203083794;473242475;387755944;39213;0.87700003;0.99200004;0.59;0.84999996;97;19;34.21011;3.2019868;-1.39978
203183680;473242475;387755944;39213;0.87700003;0.99200004;0.59;0.84999996;97;19;33.668434;3.1777244;-1.3755177
203283537;473242508;387755866;38974;0.88000005;0.99600005;0.59;0.84999996;97;19;33.668434;3.1505935;-1.3483869
203383398;473242508;387755866;38974;0.88000005;0.99600005;0.59;0.84999996;97;19;33.37778;3.126015;-1.3238083
203483450;473242508;387755866;38974;0.88000005;0.99600005;0.59;0.84999996;97;19;33.37778;3.0995321;-1.2973254
203583174;473242508;387755866;38974;0.88000005;0.99600005;0.59;0.84999996;97;19;33.45969;3.0755475;-1.2733408
203683116;473242508;387755866;38974;0.88000005;0.99600005;0.59;0.84999996;97;19;33.45969;3.0463233;-1.2441167
