timestamp;vehicle_gps_position.lat;vehicle_gps_position.lon;vehicle_gps_position.alt;vehicle_gps_position.eph;vehicle_gps_position.epv;vehicle_gps_position.hdop;vehicle_gps_position.vdop;vehicle_gps_position.noise_per_ms;vehicle_gps_position.satellites_used;vehicle_air_data.baro_alt_meter;vehicle_local_position.dist_bottom;vehicle_local_position.z
107431904;473242556;387756074;38872;0.89500004;0.957;0.61;0.9;114;18;34.10706;0.92472225;-0.78864247
107531758;473242556;387756074;38872;0.89500004;0.957;0.61;0.9;114;18;33.816406;1.0095369;-0.873457
107621805;473242556;387756074;38872;0.89500004;0.957;0.61;0.9;114;18;33.816406;1.0899398;-0.95386
107731653;473242556;387756074;38872;0.89500004;0.957;0.61;0.9;114;18;34.48227;1.192966;-1.0568862
107821664;473242560;387756070;39276;0.89800006;0.96000004;0.61;0.9;114;18;34.48227;1.2791467;-1.1430669
107921468;473242560;387756070;39276;0.89800006;0.96000004;0.61;0.9;114;18;34.294666;1.3801565;-1.2440767
108021430;473242560;387756070;39276;0.89800006;0.96000004;0.61;0.9;114;18;34.294666;1.4813651;-1.3452853
108121326;473242560;387756070;39276;0.89800006;0.96000004;0.61;0.9;114;18;34.37922;1.5806677;-1.444588
108232786;473242560;387756070;39276;0.89800006;0.96000004;0.61;0.9;114;18;34.37922;1.6786635;-1.5425837
108321238;473242562;387756077;39808;0.901;0.96700007;0.61;0.9;114;18;34.35808;1.7513115;-1.6152318
108422758;473242562;387756077;39808;0.901;0.96700007;0.61;0.9;114;18;34.35808;1.8289438;-1.6928641
108522543;473242562;387756077;39808;0.901;0.96700007;0.61;0.9;114;18;34.75443;1.9020332;-1.7659534
108632489;473242562;387756077;39808;0.901;0.96700007;0.61;0.9;114;18;34.75443;1.9859318;-1.849852
108730742;473242562;387756077;39808;0.901;0.96700007;0.61;0.9;114;18;35.274967;2.066033;-1.929953
108830721;473242562;387756092;40119;0.90200007;0.96900004;0.56;0.87;114;19;35.274967;2.1516097;-2.0155299
108932136;473242562;387756092;40119;0.90200007;0.96900004;0.56;0.87;114;19;35.005447;2.236122;-2.100042
109020623;473242562;387756092;40119;0.90200007;0.96900004;0.56;0.87;114;19;35.005447;2.3066218;-2.170542
109130419;473242562;387756092;40119;0.90200007;0.96900004;0.56;0.87;114;19;35.193054;2.384243;-2.2481632
109220406;473242562;387756092;40119;0.90200007;0.96900004;0.56;0.87;114;19;35.193054;2.4424572;-2.3063774
109330325;473242559;387756124;40469;0.90400004;0.97300005;0.56;0.87;114;19;35.005447;2.510511;-2.3744311
109420324;473242559;387756124;40469;0.90400004;0.97300005;0.56;0.87;114;19;35.005447;2.5632486;-2.4271688
109530188;473242559;387756124;40469;0.90400004;0.97300005;0.56;0.87;114;19;35.86156;2.621237;-2.4851573
109630107;473242559;387756124;40469;0.90400004;0.97300005;0.56;0.87;114;19;35.86156;2.6752377;-2.5391579
109730031;473242559;387756124;40469;0.90400004;0.97300005;0.56;0.87;114;19;36.321323;2.7290852;-2.5930054
109829971;473242554;387756142;40697;0.90400004;0.975;0.56;0.87;114;19;36.321323;2.7881625;-2.6520827
109929877;473242554;387756142;40697;0.90400004;0.975;0.56;0.87;114;19;36.23677;2.8495765;-2.7134967
110029683;473242554;387756142;40697;0.90400004;0.975;0.56;0.87;114;19;36.23677;2.909747;-2.773667
110119529;473242554;387756142;40697;0.90400004;0.975;0.56;0.87;114;19;35.819283;2.9565578;-2.820478
110229594;473242554;387756142;40697;0.90400004;0.975;0.56;0.87;114;19;35.819283;3.0025747;-2.866495
110329304;473242551;387756111;40821;0.90500003;0.97700006;0.56;0.87;114;19;36.154858;3.0280955;-2.8920157
110429270;473242551;387756111;40821;0.90500003;0.97700006;0.56;0.87;114;19;36.154858;3.0406916;-2.9046118
110529394;473242551;387756111;40821;0.90500003;0.97700006;0.56;0.87;114;19;35.903835;3.0435503;-2.9074705
110629068;473242551;387756111;40821;0.90500003;0.97700006;0.56;0.87;114;19;35.903835;3.0520535;-2.9159737
110729013;473242551;387756111;40821;0.90500003;0.97700006;0.56;0.87;114;19;36.50893;3.06123;-2.9251502
110829187;473242553;387756063;40788;0.906;0.97800004;0.56;0.87;114;19;36.50893;3.0657089;-2.929629
110928857;473242553;387756063;40788;0.906;0.97800004;0.56;0.87;114;19;36.091442;3.0642986;-2.9282188
111028782;473242553;387756063;40788;0.906;0.97800004;0.56;0.87;114;19;36.091442;3.0505588;-2.914479
111128851;473242553;387756063;40788;0.906;0.97800004;0.56;0.87;114;19;35.35952;3.0140228;-2.877943
111228713;473242553;387756063;40788;0.906;0.97800004;0.56;0.87;114;19;35.35952;2.9604099;-2.82433
111328701;473242571;387755975;40400;0.906;0.98;0.56;0.87;114;19;35.21419;2.886213;-2.7501333
111428579;473242571;387755975;40400;0.906;0.98;0.56;0.87;114;19;35.21419;2.805079;-2.6689992
111528548;473242571;387755975;40400;0.906;0.98;0.56;0.87;114;19;34.98431;2.7207506;-2.5846708
111628466;473242571;387755975;40400;0.906;0.98;0.56;0.87;114;19;34.98431;2.6370335;-2.5009537
111723138;473242571;387755975;40400;0.906;0.98;0.56;0.87;114;19;34.672516;2.554515;-2.418435
111823148;473242602;387755899;40009;0.90700006;0.98200005;0.56;0.87;114;19;34.672516;2.4651747;-2.329095
111923060;473242602;387755899;40009;0.90700006;0.98200005;0.56;0.87;114;19;34.714794;2.3777122;-2.2416325
112022997;473242602;387755899;40009;0.90700006;0.98200005;0.56;0.87;114;19;34.714794;2.2949357;-2.158856
112123020;473242602;387755899;40009;0.90700006;0.98200005;0.56;0.87;114;19;34.98431;2.229926;-2.0938463
112222820;473242602;387755899;40009;0.90700006;0.98200005;0.56;0.87;114;19;34.98431;2.1846442;-2.0485644
112324382;473242677;387755744;39805;0.90900004;0.98200005;0.56;0.87;113;19;34.73329;2.1738262;-2.0377464
112424334;473242677;387755744;39805;0.90900004;0.98200005;0.56;0.87;113;19;34.73329;2.1921065;-2.0560267
112522564;473242677;387755744;39805;0.90900004;0.98200005;0.56;0.87;113;19;34.442635;2.236781;-2.100701
112624620;473242677;387755744;39805;0.90900004;0.98200005;0.56;0.87;113;19;34.442635;2.2987;-2.1626203
112724056;473242677;387755744;39805;0.90900004;0.98200005;0.56;0.87;113;19;34.566826;2.346273;-2.2101932
112833768;473242744;387755593;40148;0.9110001;0.984;0.56;0.87;113;19;34.566826;2.398161;-2.2620811
112922252;473242744;387755593;40148;0.9110001;0.984;0.56;0.87;113;19;35.005447;2.4432085;-2.3071287
113023962;473242744;387755593;40148;0.9110001;0.984;0.56;0.87;113;19;35.005447;2.4945903;-2.3585105
113133574;473242744;387755593;40148;0.9110001;0.984;0.56;0.87;113;19;35.171913;2.5579329;-2.421853
113221868;473242744;387755593;40148;0.9110001;0.984;0.56;0.87;113;19;35.171913;2.617033;-2.4809532
113323459;473242838;387755334;40734;0.91400003;0.98800004;0.56;0.87;114;19;35.298748;2.6891644;-2.5530846
113421747;473242838;387755334;40734;0.91400003;0.98800004;0.56;0.87;114;19;35.298748;2.7652297;-2.62915
113533397;473242838;387755334;40734;0.91400003;0.98800004;0.56;0.87;114;19;35.652817;2.8526638;-2.716584
113631551;473242838;387755334;40734;0.91400003;0.98800004;0.56;0.87;114;19;35.652817;2.9366286;-2.8005488
113721560;473242838;387755334;40734;0.91400003;0.98800004;0.56;0.87;114;19;36.028027;3.0177653;-2.8816855
113833301;473242898;387755153;41181;0.91400003;0.99000007;0.56;0.87;114;19;36.028027;3.121296;-2.9852161
113931300;473242898;387755153;41181;0.91400003;0.99000007;0.56;0.87;114;19;35.819283;3.2192023;-3.0831225
114022785;473242898;387755153;41181;0.91400003;0.99000007;0.56;0.87;114;19;35.819283;3.3105395;-3.1744597
114121161;473242898;387755153;41181;0.91400003;0.99000007;0.56;0.87;114;19;36.300186;3.4130945;-3.2770147
114231103;473242898;387755153;41181;0.91400003;0.99000007;0.56;0.87;114;19;36.300186;3.5262234;-3.3901436
114322622;473242995;387754877;41860;0.91700006;0.99300003;0.56;0.87;114;19;36.799583;3.618926;-3.4828463
114421026;473242995;387754877;41860;0.91700006;0.99300003;0.56;0.87;114;19;36.799583;3.725209;-3.5891292
114530776;473242995;387754877;41860;0.91700006;0.99300003;0.56;0.87;114;19;36.799583;3.8452206;-3.7091408
114630733;473242995;387754877;41860;0.91700006;0.99300003;0.56;0.87;114;19;36.799583;3.9542909;-3.818211
114732175;473242995;387754877;41860;0.91700006;0.99300003;0.56;0.87;114;19;36.59084;4.064061;-3.9279814
114820547;473243056;387754683;42275;0.91600007;0.99300003;0.56;0.87;114;19;36.59084;4.1546946;-4.018615
114930370;473243056;387754683;42275;0.91600007;0.99300003;0.56;0.87;114;19;37.11402;4.245756;-4.1096764
115020310;473243056;387754683;42275;0.91600007;0.99300003;0.56;0.87;114;19;37.11402;4.3036113;-4.1675315
115131996;473243056;387754683;42275;0.91600007;0.99300003;0.56;0.87;114;19;37.301624;4.3476944;-4.2116146
115230109;473243056;387754683;42275;0.91600007;0.99300003;0.56;0.87;114;19;37.301624;4.3752275;-4.2391477
115331648;473243145;387754381;42437;0.91400003;0.994;0.56;0.87;114;19;37.616062;4.3913994;-4.2553196
115431726;473243145;387754381;42437;0.91400003;0.994;0.56;0.87;114;19;37.616062;4.410335;-4.2742553
115521505;473243145;387754381;42437;0.91400003;0.994;0.56;0.87;114;19;37.513012;4.4329095;-4.2968297
115629844;473243145;387754381;42437;0.91400003;0.994;0.56;0.87;114;19;37.513012;4.4596763;-4.3235965
115719815;473243145;387754381;42437;0.91400003;0.994;0.56;0.87;114;19;37.513012;4.4797697;-4.34369
115829672;473243203;387754155;42429;0.90900004;0.99100006;0.53999996;0.84;114;20;38.47217;4.5092177;-4.373138
115929624;473243203;387754155;42429;0.90900004;0.99100006;0.53999996;0.84;114;20;37.38618;4.5388784;-4.4027987
116031171;473243203;387754155;42429;0.90900004;0.99100006;0.53999996;0.84;114;20;37.38618;4.5600066;-4.423927
116129464;473243203;387754155;42429;0.90900004;0.99100006;0.53999996;0.84;114;20;37.74025;4.5660243;-4.4299445
116229364;473243203;387754155;42429;0.90900004;0.99100006;0.53999996;0.84;114;20;37.74025;4.562054;-4.4259744
116330947;473243289;387753784;42343;0.93600005;0.994;0.57;0.95;129;17;37.679478;4.552753;-4.416673
116429091;473243289;387753784;42343;0.93600005;0.994;0.57;0.95;129;17;37.679478;4.5456667;-4.409587
116529080;473243289;387753784;42343;0.93600005;0.994;0.57;0.95;129;17;38.054688;4.5384517;-4.402372
116629133;473243289;387753784;42343;0.93600005;0.994;0.57;0.95;129;17;38.054688;4.5321817;-4.396102
116729064;473243289;387753784;42343;0.93600005;0.994;0.57;0.95;129;17;38.36912;4.530048;-4.393968
116828855;473243352;387753530;42182;0.95100003;1.0090001;0.53999996;0.84;129;20;38.36912;4.531574;-4.395494
116928866;473243352;387753530;42182;0.95100003;1.0090001;0.53999996;0.84;129;20;38.451035;4.5432124;-4.4071326
117028828;473243352;387753530;42182;0.95100003;1.0090001;0.53999996;0.84;129;20;38.451035;4.551924;-4.4158444
117128607;473243352;387753530;42182;0.95100003;1.0090001;0.53999996;0.84;129;20;38.556725;4.5603056;-4.424226
117228587;473243352;387753530;42182;0.95100003;1.0090001;0.53999996;0.84;129;20;38.556725;4.57295;-4.43687
117328477;473243435;387753155;42222;0.957;1.019;0.53999996;0.84;120;20;37.99127;4.58924;-4.4531603
117428373;473243435;387753155;42222;0.957;1.019;0.53999996;0.84;120;20;37.99127;4.6044354;-4.4683557
117528266;473243435;387753155;42222;0.957;1.019;0.53999996;0.84;120;20;37.761387;4.612095;-4.476015
117628229;473243435;387753155;42222;0.957;1.019;0.53999996;0.84;120;20;37.761387;4.609679;-4.4735994
117728175;473243435;387753155;42222;0.957;1.019;0.53999996;0.84;120;20;38.577866;4.601069;-4.464989
117827983;473243489;387752944;42120;0.95500004;1.0200001;0.53999996;0.84;120;20;38.577866;4.598851;-4.4627714
117927944;473243489;387752944;42120;0.95500004;1.0200001;0.53999996;0.84;120;20;38.075825;4.602405;-4.4663253
118027840;473243489;387752944;42120;0.95500004;1.0200001;0.53999996;0.84;120;20;38.075825;4.6032805;-4.4672008
118127688;473243489;387752944;42120;0.95500004;1.0200001;0.53999996;0.84;120;20;37.88822;4.599452;-4.463372
118229299;473243489;387752944;42120;0.95500004;1.0200001;0.53999996;0.84;120;20;37.88822;4.593027;-4.4569473
118329514;473243545;387752735;41946;1.067;1.0480001;0.65;0.91999996;112;16;37.930496;4.586247;-4.450167
118427432;473243545;387752735;41946;1.067;1.0480001;0.65;0.91999996;112;16;37.930496;4.5853066;-4.449227
118528902;473243545;387752735;41946;1.067;1.0480001;0.65;0.91999996;112;16;38.36912;4.59057;-4.45449
118629020;473243545;387752735;41946;1.067;1.0480001;0.65;0.91999996;112;16;38.36912;4.596462;-4.460382
118727109;473243545;387752735;41946;1.067;1.0480001;0.65;0.91999996;112;16;39.18296;4.6033344;-4.4672546
118827068;473243571;387752649;41848;1.243;1.108;0.68;0.96999997;112;14;39.18296;4.613405;-4.4773254
118928592;473243571;387752649;41848;1.243;1.108;0.68;0.96999997;112;14;39.098404;4.630454;-4.4943743
119027047;473243571;387752649;41848;1.243;1.108;0.68;0.96999997;112;14;39.098404;4.6545167;-4.518437
119126911;473243571;387752649;41848;1.243;1.108;0.68;0.96999997;112;14;38.74433;4.680621;-4.5445414
119228343;473243571;387752649;41848;1.243;1.108;0.68;0.96999997;112;14;38.74433;4.70339;-4.5673103
119326764;473243639;387752533;41632;1.519;1.2670001;0.69;1.12;97;13;38.65978;4.7214046;-4.585325
119423169;473243639;387752533;41632;1.519;1.2670001;0.69;1.12;97;13;38.65978;4.732469;-4.5963893
119521526;473243639;387752533;41632;1.519;1.2670001;0.69;1.12;97;13;38.65978;4.7399106;-4.603831
119632954;473243639;387752533;41632;1.519;1.2670001;0.69;1.12;97;13;38.429897;4.7487216;-4.612642
119722992;473243639;387752533;41632;1.519;1.2670001;0.69;1.12;97;13;38.033546;4.754098;-4.618018
119831351;473243680;387752470;41628;1.9250001;1.432;0.78;1.3;97;12;38.033546;4.752926;-4.616846
119921191;473243680;387752470;41628;1.9250001;1.432;0.78;1.3;97;12;38.054688;4.742224;-4.6061444
120031080;473243680;387752470;41628;1.9250001;1.432;0.78;1.3;97;12;38.054688;4.7216225;-4.5855427
120130958;473243680;387752470;41628;1.9250001;1.432;0.78;1.3;97;12;38.63864;4.69654;-4.56046
120232533;473243680;387752470;41628;1.9250001;1.432;0.78;1.3;97;12;38.63864;4.6695385;-4.5334587
120332517;473243745;387752369;41515;4.7840004;2.0860002;5.5899997;6.18;78;5;38.4114;4.6508265;-4.5147467
120422386;473243745;387752369;41515;4.7840004;2.0860002;5.5899997;6.18;78;5;38.4114;4.643556;-4.5074763
120532336;473243745;387752369;41515;4.7840004;2.0860002;5.5899997;6.18;78;5;37.59492;4.6413846;-4.505305
120620536;473243745;387752369;41515;4.7840004;2.0860002;5.5899997;6.18;78;5;37.59492;4.6337185;-4.4976387
120730446;473243745;387752369;41515;4.7840004;2.0860002;5.5899997;6.18;78;5;38.221153;4.614326;-4.478246
120832086;473243789;387752301;41440;7.3980002;2.615;2.45;2.06;78;6;38.221153;4.593972;-4.4578924
120932035;473243789;387752301;41440;7.3980002;2.615;2.45;2.06;78;6;37.700615;4.5740476;-4.437968
121030260;473243789;387752301;41440;7.3980002;2.615;2.45;2.06;78;6;37.700615;4.5583887;-4.422309
121130139;473243789;387752301;41440;7.3980002;2.615;2.45;2.06;78;6;37.301624;4.5530963;-4.4170165
121231598;473243789;387752301;41440;7.3980002;2.615;2.45;2.06;78;6;37.301624;4.552288;-4.4162083
121321468;473243854;387752199;41327;11.592001;3.4450002;7.1299996;7.91;68;5;37.930496;4.5572767;-4.421197
121429845;473243854;387752199;41327;11.592001;3.4450002;7.1299996;7.91;68;5;37.930496;4.565657;-4.4295774
121519743;473243854;387752199;41327;11.592001;3.4450002;7.1299996;7.91;68;5;37.930496;4.574458;-4.4383783
121629744;473243854;387752199;41327;11.592001;3.4450002;7.1299996;7.91;68;5;37.930496;4.5877213;-4.4516416
121729596;473243854;387752199;41327;11.592001;3.4450002;7.1299996;7.91;68;5;38.24229;4.6077785;-4.4716988
121829607;473243898;387752132;41251;15.178;4.1470003;1.0;1.4;68;8;38.24229;4.6321206;-4.496041
121929613;473243898;387752132;41251;15.178;4.1470003;1.0;1.4;68;8;37.531506;4.653027;-4.5169473
122019464;473243898;387752132;41251;15.178;4.1470003;1.0;1.4;68;8;37.531506;4.6718245;-4.5357447
122129483;473243898;387752132;41251;15.178;4.1470003;1.0;1.4;68;8;36.88414;4.687987;-4.551907
122229516;473243898;387752132;41251;15.178;4.1470003;1.0;1.4;68;8;36.88414;4.6843586;-4.548279
122324259;473244111;387752115;40754;16.862001;4.8380003;1.6999999;1.29;63;7;37.03211;4.6638336;-4.527754
122424191;473244111;387752115;40754;16.862001;4.8380003;1.6999999;1.29;63;7;37.03211;4.6220326;-4.485953
122523885;473244111;387752115;40754;16.862001;4.8380003;1.6999999;1.29;63;7;37.845943;4.561839;-4.4257593
122623878;473244111;387752115;40754;16.862001;4.8380003;1.6999999;1.29;63;7;37.845943;4.5020547;-4.365975
122723969;473244111;387752115;40754;16.862001;4.8380003;1.6999999;1.29;63;7;38.075825;4.4554014;-4.3193216
122823651;473244221;387752043;40545;20.26;5.631;99.99;99.99;63;0;38.075825;4.4228997;-4.28682
122923574;473244221;387752043;40545;20.26;5.631;99.99;99.99;63;0;38.47217;4.4080644;-4.2719846
123025098;473244221;387752043;40545;20.26;5.631;99.99;99.99;63;0;38.47217;4.423009;-4.286929
123125314;473244221;387752043;40545;20.26;5.631;99.99;99.99;63;0;38.075825;4.4716697;-4.33559
123223334;473244221;387752043;40545;20.26;5.631;99.99;99.99;63;0;38.075825;4.534957;-4.398877
123324882;473244294;387751994;40406;22.698002;6.188;99.99;99.99;55;0;37.38618;4.596764;-4.4606843
123425254;473244294;387751994;40406;22.698002;6.188;99.99;99.99;55;0;37.38618;4.6468687;-4.510789
123524791;473244294;387751994;40406;22.698002;6.188;99.99;99.99;55;0;37.700615;4.679278;-4.543198
123623030;473244294;387751994;40406;22.698002;6.188;99.99;99.99;55;0;37.700615;4.6990504;-4.5629706
123723091;473244294;387751994;40406;22.698002;6.188;99.99;99.99;55;0;38.075825;4.703521;-4.567441
123822868;473244403;387751922;40197;26.61;7.063;99.99;99.99;55;0;38.075825;4.692018;-4.5559382
123922716;473244403;387751922;40197;26.61;7.063;99.99;99.99;55;0;37.09288;4.6727047;-4.536625
124022666;473244403;387751922;40197;26.61;7.063;99.99;99.99;55;0;37.09288;4.656752;-4.5206723
124122600;473244403;387751922;40197;26.61;7.063;99.99;99.99;55;0;36.92642;4.6361346;-4.500055
124222534;473244403;387751922;40197;26.61;7.063;99.99;99.99;55;0;36.92642;4.605626;-4.4695463
124324053;473244476;387751874;40058;29.381;7.6710005;99.99;99.99;54;0;37.21971;4.5690475;-4.4329677
124422300;473244476;387751874;40058;29.381;7.6710005;99.99;99.99;54;0;37.21971;4.533084;-4.397004
124534220;473244476;387751874;40058;29.381;7.6710005;99.99;99.99;54;0;36.92642;4.4974656;-4.361386
124623771;473244476;387751874;40058;29.381;7.6710005;99.99;99.99;54;0;36.92642;4.4761567;-4.340077
124727078;473244476;387751874;40058;29.381;7.6710005;99.99;99.99;54;0;36.070305;4.457222;-4.321142
124826937;473244585;387751801;39849;33.776;8.619;99.99;99.99;54;0;36.070305;4.4432654;-4.3071856
124926872;473244585;387751801;39849;33.776;8.619;99.99;99.99;54;0;35.967255;4.4225426;-4.286463
125026879;473244585;387751801;39849;33.776;8.619;99.99;99.99;54;0;35.967255;4.3855333;-4.2494535
125128284;473244585;387751801;39849;33.776;8.619;99.99;99.99;54;0;35.695095;4.340027;-4.203947
125226593;473244585;387751801;39849;33.776;8.619;99.99;99.99;54;0;35.695095;4.290239;-4.154159
125328077;473244658;387751753;39710;36.858;9.275001;99.99;99.99;51;0;35.235332;4.235542;-4.099462
125428455;473244658;387751753;39710;36.858;9.275001;99.99;99.99;51;0;35.235332;4.1801167;-4.044037
125526394;473244658;387751753;39710;36.858;9.275001;99.99;99.99;51;0;35.341026;4.125869;-3.9897888
125627808;473244658;387751753;39710;36.858;9.275001;99.99;99.99;51;0;35.341026;4.070476;-3.9343963
125728213;473244658;387751753;39710;36.858;9.275001;99.99;99.99;51;0;35.568264;4.0226197;-3.88654
125826184;473244768;387751681;39501;41.698;10.291;99.99;99.99;51;0;35.568264;3.9813437;-3.845264
125927662;473244768;387751681;39501;41.698;10.291;99.99;99.99;51;0;36.530067;3.9486382;-3.8125584
126026120;473244768;387751681;39501;41.698;10.291;99.99;99.99;51;0;36.530067;3.9314818;-3.795402
126125865;473244768;387751681;39501;41.698;10.291;99.99;99.99;51;0;36.197136;3.929454;-3.7933743
126225871;473244768;387751681;39501;41.698;10.291;99.99;99.99;51;0;36.197136;3.940119;-3.8040392
126325833;473244841;387751632;39362;45.065002;10.990001;99.99;99.99;51;0;36.173355;3.9531193;-3.8170395
126425613;473244841;387751632;39362;45.065002;10.990001;99.99;99.99;51;0;36.173355;3.9676707;-3.831591
126525567;473244841;387751632;39362;45.065002;10.990001;99.99;99.99;51;0;37.03211;3.9877067;-3.8516269
126625457;473244841;387751632;39362;45.065002;10.990001;99.99;99.99;51;0;37.03211;4.0195217;-3.8834417
126725360;473244841;387751632;39362;45.065002;10.990001;99.99;99.99;51;0;37.700615;4.062495;-3.9264154
126825165;473244914;387751584;39223;48.54;11.706;99.99;99.99;51;0;37.700615;4.12259;-3.98651
126925214;473244914;387751584;39223;48.54;11.706;99.99;99.99;51;0;37.59492;4.194795;-4.0587153
127025121;473244914;387751584;39223;48.54;11.706;99.99;99.99;51;0;37.59492;4.262052;-4.1259723
127124920;473244914;387751584;39223;48.54;11.706;99.99;99.99;51;0;37.513012;4.318306;-4.182226
